,Kmeans,Spectral,Hierarchical,0,1,2,3,4,5,6,7,8
20,,,0,0.230769230769,0.0,0.0,0.0384615384615,0.0384615384615,0.0384615384615,0.269230769231,0.0384615384615,0.346153846154
21,,,1,0.0,0.0,0.0,0.548387096774,0.0,0.129032258065,0.0,0.306451612903,0.0161290322581
22,,,3,0.0621118012422,0.00931677018634,0.0745341614907,0.139751552795,0.0900621118012,0.0248447204969,0.0310559006211,0.431677018634,0.136645962733
23,,,3,0.158301158301,0.100386100386,0.027027027027,0.142857142857,0.100386100386,0.023166023166,0.0849420849421,0.200772200772,0.162162162162
24,,,3,0.0357142857143,0.178571428571,0.0,0.142857142857,0.0714285714286,0.0,0.0357142857143,0.392857142857,0.142857142857
25,,,0,0.0,0.00849858356941,0.0056657223796,0.150141643059,0.334277620397,0.0113314447592,0.0311614730878,0.14164305949,0.317280453258
26,,,3,0.031007751938,0.0542635658915,0.0852713178295,0.147286821705,0.077519379845,0.015503875969,0.0671834625323,0.315245478036,0.206718346253
27,,,0,0.0522088353414,0.00803212851406,0.0682730923695,0.313253012048,0.112449799197,0.0441767068273,0.0803212851406,0.0522088353414,0.269076305221
28,,,0,0.00200400801603,0.062124248497,0.0160320641283,0.200400801603,0.148296593186,0.0801603206413,0.0420841683367,0.0821643286573,0.366733466934
29,,,1,0.0677618069815,0.00205338809035,0.00205338809035,0.52977412731,0.180698151951,0.0123203285421,0.0123203285421,0.0102669404517,0.182751540041
30,,,0,0.150753768844,0.0653266331658,0.070351758794,0.226130653266,0.221105527638,0.0,0.0452261306533,0.0150753768844,0.206030150754
31,,,0,0.0117647058824,0.0156862745098,0.078431372549,0.36862745098,0.101960784314,0.0117647058824,0.0627450980392,0.0235294117647,0.325490196078
32,,,0,0.0275229357798,0.00917431192661,0.137614678899,0.321100917431,0.0183486238532,0.119266055046,0.0275229357798,0.0917431192661,0.247706422018
33,,,0,0.05,0.0125,0.1875,0.2375,0.0625,0.15,0.1,0.05,0.15
34,,,0,0.0181818181818,0.0121212121212,0.0787878787879,0.290909090909,0.0606060606061,0.00606060606061,0.157575757576,0.030303030303,0.345454545455
35,,,3,0.231707317073,0.0325203252033,0.0365853658537,0.138211382114,0.186991869919,0.00406504065041,0.0243902439024,0.223577235772,0.121951219512
36,,,0,0.0,0.0,0.0243902439024,0.317073170732,0.109756097561,0.0121951219512,0.0853658536585,0.109756097561,0.341463414634
37,,,3,0.00751879699248,0.00751879699248,0.0,0.330827067669,0.157894736842,0.0,0.00751879699248,0.338345864662,0.15037593985
38,,,2,0.0,0.0036496350365,0.0,0.0547445255474,0.576642335766,0.043795620438,0.0474452554745,0.0036496350365,0.270072992701
39,,,1,0.0,0.0322580645161,0.0,0.322580645161,0.129032258065,0.0,0.451612903226,0.0,0.0645161290323
40,,,0,0.02,0.1,0.0,0.08,0.26,0.04,0.1,0.22,0.18
41,,,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,,,3,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.2
43,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,,,8,0.0,0.761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095
49,,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,,,0,0.0409207161125,0.0127877237852,0.0588235294118,0.0716112531969,0.250639386189,0.00511508951407,0.109974424552,0.115089514066,0.335038363171
52,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,,,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
54,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,,,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,,,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,,,10,0.0,0.0526315789474,0.684210526316,0.0,0.0,0.0,0.0,0.0,0.263157894737
77,,,3,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.428571428571
78,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,,,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,,,0,0.00469483568075,0.0093896713615,0.0093896713615,0.276995305164,0.093896713615,0.0704225352113,0.136150234742,0.169014084507,0.230046948357
87,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,,,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,,0,0.0232558139535,0.0697674418605,0.0,0.0813953488372,0.139534883721,0.174418604651,0.0581395348837,0.0348837209302,0.418604651163
103,,,0,0.0,0.0,0.0,0.193548387097,0.0967741935484,0.354838709677,0.0322580645161,0.0645161290323,0.258064516129
104,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,,,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
