,Kmeans,Spectral,Hierarchical,0,1,2,3,4,5,6,7,8
1,,,0,0.0,0.0,0.0,0.102564102564,0.0,0.0,0.410256410256,0.307692307692,0.179487179487
2,,,0,0.047619047619,0.104761904762,0.142857142857,0.180952380952,0.0380952380952,0.047619047619,0.219047619048,0.0190476190476,0.2
3,,,0,0.128205128205,0.0470085470085,0.0384615384615,0.235042735043,0.00854700854701,0.149572649573,0.0512820512821,0.106837606838,0.235042735043
4,,,0,0.0135135135135,0.0945945945946,0.162162162162,0.0540540540541,0.0,0.189189189189,0.0540540540541,0.378378378378,0.0540540540541
5,,,3,0.0,0.0854700854701,0.00854700854701,0.0512820512821,0.0512820512821,0.478632478632,0.042735042735,0.034188034188,0.247863247863
6,,,0,0.0669642857143,0.0580357142857,0.0267857142857,0.1875,0.00892857142857,0.0669642857143,0.160714285714,0.133928571429,0.290178571429
7,,,3,0.0,0.0243902439024,0.0,0.0243902439024,0.0,0.80487804878,0.0243902439024,0.0243902439024,0.0975609756098
8,,,0,0.181818181818,0.0181818181818,0.0181818181818,0.127272727273,0.0909090909091,0.2,0.163636363636,0.145454545455,0.0545454545455
9,,,0,0.0510948905109,0.138686131387,0.029197080292,0.288321167883,0.0255474452555,0.014598540146,0.0620437956204,0.156934306569,0.233576642336
10,,,0,0.0833333333333,0.0,0.0,0.333333333333,0.0,0.0833333333333,0.0833333333333,0.166666666667,0.25
11,,,0,0.0844444444444,0.00888888888889,0.222222222222,0.0711111111111,0.0222222222222,0.0177777777778,0.0177777777778,0.0266666666667,0.528888888889
12,,,0,0.015625,0.0,0.140625,0.078125,0.03125,0.15625,0.21875,0.078125,0.28125
13,,,0,0.0234741784038,0.0,0.0798122065728,0.056338028169,0.056338028169,0.215962441315,0.107981220657,0.24882629108,0.211267605634
14,,,0,0.0321100917431,0.0321100917431,0.133027522936,0.0917431192661,0.0045871559633,0.0229357798165,0.220183486239,0.119266055046,0.344036697248
15,,,0,0.0310880829016,0.0310880829016,0.124352331606,0.0932642487047,0.0880829015544,0.0984455958549,0.165803108808,0.0362694300518,0.331606217617
16,,,5,0.0901639344262,0.0,0.0,0.573770491803,0.016393442623,0.0901639344262,0.0,0.196721311475,0.0327868852459
17,,,0,0.0127118644068,0.0,0.177966101695,0.0466101694915,0.0338983050847,0.190677966102,0.122881355932,0.118644067797,0.296610169492
18,,,0,0.212280701754,0.059649122807,0.0877192982456,0.122807017544,0.0122807017544,0.0421052631579,0.19649122807,0.0508771929825,0.215789473684
19,,,0,0.0741758241758,0.0164835164835,0.126373626374,0.112637362637,0.010989010989,0.0989010989011,0.173076923077,0.0412087912088,0.346153846154
20,,,0,0.031746031746,0.010582010582,0.26455026455,0.0846560846561,0.037037037037,0.153439153439,0.0740740740741,0.037037037037,0.306878306878
21,,,5,0.0,0.0,0.0,0.714285714286,0.0,0.0571428571429,0.0285714285714,0.0857142857143,0.114285714286
22,,,0,0.165580182529,0.0143415906128,0.208604954368,0.0795306388527,0.0215123859192,0.0286831812256,0.0541069100391,0.186440677966,0.241199478488
23,,,0,0.0430107526882,0.0215053763441,0.215053763441,0.150537634409,0.113978494624,0.0279569892473,0.0967741935484,0.0645161290323,0.266666666667
24,,,0,0.0841121495327,0.233644859813,0.0747663551402,0.364485981308,0.121495327103,0.0,0.0841121495327,0.00934579439252,0.0280373831776
25,,,0,0.0,0.030303030303,0.121212121212,0.0625,0.0700757575758,0.0435606060606,0.0738636363636,0.386363636364,0.212121212121
26,,,0,0.117842323651,0.0473029045643,0.192531120332,0.0730290456432,0.0240663900415,0.0107883817427,0.105394190871,0.240663900415,0.188381742739
27,,,0,0.0753598645216,0.0364098221846,0.193903471634,0.101608806097,0.0516511430991,0.00846740050804,0.0838272650296,0.0626587637595,0.386113463167
28,,,0,0.0572851805729,0.0460772104608,0.290161892902,0.0622665006227,0.0386052303861,0.0622665006227,0.0535491905355,0.0983810709838,0.291407222914
29,,,0,0.0505415162455,0.0361010830325,0.182310469314,0.135379061372,0.0415162454874,0.0198555956679,0.0938628158845,0.0523465703971,0.388086642599
30,,,0,0.047258979206,0.00850661625709,0.339319470699,0.0340264650284,0.00945179584121,0.00567107750473,0.0434782608696,0.0973534971645,0.414933837429
31,,,0,0.0893829401089,0.0131578947368,0.228221415608,0.0852994555354,0.0131578947368,0.0263157894737,0.0957350272232,0.0231397459165,0.425589836661
32,,,0,0.149189189189,0.00540540540541,0.366486486486,0.0691891891892,0.012972972973,0.0518918918919,0.012972972973,0.0421621621622,0.28972972973
33,,,0,0.0202898550725,0.0188405797101,0.436231884058,0.0246376811594,0.0101449275362,0.031884057971,0.0202898550725,0.0333333333333,0.404347826087
34,,,0,0.0676691729323,0.047261009667,0.314715359828,0.046186895811,0.0225563909774,0.00322234156821,0.12030075188,0.0193340494092,0.358754027927
35,,,0,0.0789473684211,0.0201238390093,0.204334365325,0.0696594427245,0.0526315789474,0.0061919504644,0.0294117647059,0.167182662539,0.371517027864
36,,,0,0.0222222222222,0.0111111111111,0.1,0.288888888889,0.0666666666667,0.0555555555556,0.177777777778,0.122222222222,0.155555555556
37,,,0,0.0175438596491,0.111111111111,0.175438596491,0.0409356725146,0.0292397660819,0.0584795321637,0.0409356725146,0.198830409357,0.327485380117
38,,,0,0.0190476190476,0.00952380952381,0.047619047619,0.0761904761905,0.32380952381,0.0,0.00952380952381,0.161904761905,0.352380952381
39,,,0,0.0512820512821,0.0512820512821,0.128205128205,0.0769230769231,0.128205128205,0.230769230769,0.0,0.0769230769231,0.25641025641
40,,,0,0.0285714285714,0.047619047619,0.238095238095,0.0190476190476,0.0761904761905,0.0857142857143,0.0190476190476,0.247619047619,0.238095238095
